,Date,AQI,Sample_Duration,Pollutant_Type
660,1994-07-31,19,24 HOUR,81102
661,1994-08-06,19,24 HOUR,81102
662,1994-08-12,14,24 HOUR,81102
663,1994-08-18,21,24 HOUR,81102
664,1994-08-24,29,24 HOUR,81102
665,1994-08-30,24,24 HOUR,81102
666,1994-09-05,15,24 HOUR,81102
667,1994-09-11,14,24 HOUR,81102
668,1994-10-23,12,24 HOUR,81102
669,1994-10-29,13,24 HOUR,81102
670,1994-11-16,46,24 HOUR,81102
671,1994-11-22,12,24 HOUR,81102
672,1994-11-28,7,24 HOUR,81102
673,1994-12-04,9,24 HOUR,81102
674,1994-12-10,12,24 HOUR,81102
675,1994-12-16,15,24 HOUR,81102
676,1994-12-22,23,24 HOUR,81102
677,1994-12-28,26,24 HOUR,81102
678,1995-01-03,14,24 HOUR,81102
679,1995-01-09,9,24 HOUR,81102
680,1995-01-15,11,24 HOUR,81102
681,1995-01-21,6,24 HOUR,81102
682,1995-01-27,6,24 HOUR,81102
683,1995-02-02,14,24 HOUR,81102
684,1995-02-08,14,24 HOUR,81102
685,1995-02-14,19,24 HOUR,81102
686,1995-02-20,10,24 HOUR,81102
687,1995-02-26,11,24 HOUR,81102
688,1995-03-04,23,24 HOUR,81102
689,1995-03-10,17,24 HOUR,81102
690,1995-03-16,13,24 HOUR,81102
691,1995-03-22,33,24 HOUR,81102
692,1995-03-28,6,24 HOUR,81102
693,1995-04-03,9,24 HOUR,81102
694,1995-04-09,5,24 HOUR,81102
695,1995-04-15,8,24 HOUR,81102
696,1995-04-21,7,24 HOUR,81102
697,1995-04-27,15,24 HOUR,81102
698,1995-05-03,4,24 HOUR,81102
699,1995-05-09,1,24 HOUR,81102
700,1995-05-15,33,24 HOUR,81102
701,1995-05-21,8,24 HOUR,81102
702,1995-05-27,3,24 HOUR,81102
703,1995-06-02,11,24 HOUR,81102
704,1995-06-08,2,24 HOUR,81102
705,1995-06-14,24,24 HOUR,81102
706,1995-06-20,19,24 HOUR,81102
707,1995-06-26,14,24 HOUR,81102
708,1995-07-02,13,24 HOUR,81102
709,1995-10-12,28,24 HOUR,81102
710,1995-10-18,18,24 HOUR,81102
711,1995-10-24,37,24 HOUR,81102
712,1995-10-30,22,24 HOUR,81102
713,1995-11-05,17,24 HOUR,81102
714,1995-11-11,11,24 HOUR,81102
715,1995-11-17,19,24 HOUR,81102
716,1995-11-23,7,24 HOUR,81102
717,1995-11-29,9,24 HOUR,81102
718,1995-12-05,20,24 HOUR,81102
719,1995-12-11,11,24 HOUR,81102
720,1995-12-17,8,24 HOUR,81102
721,1995-12-23,9,24 HOUR,81102
722,1995-12-29,15,24 HOUR,81102
723,1996-01-04,23,24 HOUR,81102
724,1996-01-10,21,24 HOUR,81102
725,1996-01-16,13,24 HOUR,81102
726,1996-01-22,10,24 HOUR,81102
727,1996-01-28,6,24 HOUR,81102
728,1996-02-09,8,24 HOUR,81102
729,1996-02-15,9,24 HOUR,81102
730,1996-02-21,9,24 HOUR,81102
731,1996-02-27,9,24 HOUR,81102
732,1996-03-04,14,24 HOUR,81102
733,1996-03-10,8,24 HOUR,81102
734,1996-03-16,5,24 HOUR,81102
735,1996-03-22,28,24 HOUR,81102
736,1996-03-28,31,24 HOUR,81102
737,1996-04-03,7,24 HOUR,81102
738,1996-04-09,17,24 HOUR,81102
739,1996-04-15,9,24 HOUR,81102
740,1996-04-21,5,24 HOUR,81102
741,1996-04-27,12,24 HOUR,81102
742,1996-05-03,17,24 HOUR,81102
743,1996-05-09,3,24 HOUR,81102
744,1996-05-15,25,24 HOUR,81102
745,1996-05-21,19,24 HOUR,81102
746,1996-05-27,1,24 HOUR,81102
747,1996-06-02,9,24 HOUR,81102
748,1996-06-08,19,24 HOUR,81102
749,1996-06-14,16,24 HOUR,81102
750,1996-06-20,29,24 HOUR,81102
751,1996-06-26,19,24 HOUR,81102
752,1996-07-02,19,24 HOUR,81102
753,1996-07-08,6,24 HOUR,81102
754,1996-07-14,14,24 HOUR,81102
755,1996-07-20,18,24 HOUR,81102
756,1996-07-26,15,24 HOUR,81102
757,1996-08-01,16,24 HOUR,81102
758,1996-08-07,22,24 HOUR,81102
759,1996-08-13,22,24 HOUR,81102
760,1996-08-19,16,24 HOUR,81102
761,1996-08-25,14,24 HOUR,81102
762,1996-08-31,16,24 HOUR,81102
763,1996-09-06,15,24 HOUR,81102
764,1996-09-12,26,24 HOUR,81102
765,1996-10-06,15,24 HOUR,81102
766,1996-10-12,19,24 HOUR,81102
767,1996-10-18,18,24 HOUR,81102
768,1996-10-24,11,24 HOUR,81102
769,1996-10-30,10,24 HOUR,81102
770,1996-11-05,10,24 HOUR,81102
771,1996-11-11,17,24 HOUR,81102
772,1996-11-17,9,24 HOUR,81102
773,1996-11-23,8,24 HOUR,81102
774,1996-11-29,4,24 HOUR,81102
775,1996-12-05,16,24 HOUR,81102
776,1996-12-11,5,24 HOUR,81102
777,1996-12-17,9,24 HOUR,81102
778,1996-12-23,17,24 HOUR,81102
779,1996-12-29,3,24 HOUR,81102
780,1997-01-04,1,24 HOUR,81102
781,1997-01-16,17,24 HOUR,81102
782,1997-02-15,6,24 HOUR,81102
783,1997-02-21,5,24 HOUR,81102
784,1997-02-27,25,24 HOUR,81102
785,1997-03-05,9,24 HOUR,81102
786,1997-03-17,13,24 HOUR,81102
787,1997-03-23,15,24 HOUR,81102
788,1997-03-29,4,24 HOUR,81102
789,1997-04-04,7,24 HOUR,81102
790,1997-04-10,6,24 HOUR,81102
791,1997-04-16,12,24 HOUR,81102
792,1997-04-22,7,24 HOUR,81102
793,1997-04-28,9,24 HOUR,81102
794,1997-05-04,15,24 HOUR,81102
795,1997-05-10,17,24 HOUR,81102
796,1997-05-16,13,24 HOUR,81102
797,1997-05-22,6,24 HOUR,81102
798,1997-05-28,8,24 HOUR,81102
799,1997-06-03,11,24 HOUR,81102
800,1997-06-09,6,24 HOUR,81102
801,1997-06-21,16,24 HOUR,81102
802,1997-06-27,18,24 HOUR,81102
803,1997-07-03,19,24 HOUR,81102
804,1997-07-09,24,24 HOUR,81102
805,1997-07-15,19,24 HOUR,81102
806,1997-07-21,19,24 HOUR,81102
807,1997-07-27,13,24 HOUR,81102
808,1997-08-02,14,24 HOUR,81102
809,1997-08-08,17,24 HOUR,81102
810,1997-08-14,12,24 HOUR,81102
811,1997-08-20,14,24 HOUR,81102
812,1997-08-26,17,24 HOUR,81102
813,1997-09-01,18,24 HOUR,81102
814,1997-09-07,6,24 HOUR,81102
815,1997-09-13,16,24 HOUR,81102
816,1997-09-19,7,24 HOUR,81102
817,1997-09-25,16,24 HOUR,81102
818,1997-10-13,7,24 HOUR,81102
819,1997-10-19,19,24 HOUR,81102
820,1997-10-25,6,24 HOUR,81102
821,1997-10-31,9,24 HOUR,81102
822,1997-11-06,19,24 HOUR,81102
823,1997-11-12,18,24 HOUR,81102
824,1997-11-18,8,24 HOUR,81102
825,1997-11-24,11,24 HOUR,81102
826,1997-11-30,11,24 HOUR,81102
827,1997-12-12,3,24 HOUR,81102
828,1997-12-18,19,24 HOUR,81102
829,1997-12-24,6,24 HOUR,81102
830,1997-12-30,7,24 HOUR,81102
831,1998-01-05,10,24 HOUR,81102
832,1998-01-11,12,24 HOUR,81102
833,1998-01-17,4,24 HOUR,81102
834,1998-01-23,10,24 HOUR,81102
835,1998-01-29,19,24 HOUR,81102
836,1998-02-04,16,24 HOUR,81102
837,1998-02-10,4,24 HOUR,81102
838,1998-02-16,3,24 HOUR,81102
839,1998-02-22,5,24 HOUR,81102
840,1998-03-06,17,24 HOUR,81102
841,1998-03-12,10,24 HOUR,81102
842,1998-03-18,2,24 HOUR,81102
843,1998-03-24,10,24 HOUR,81102
844,1998-03-30,5,24 HOUR,81102
845,1998-04-05,8,24 HOUR,81102
846,1998-04-11,17,24 HOUR,81102
847,1998-04-17,11,24 HOUR,81102
848,1998-04-23,29,24 HOUR,81102
849,1998-04-29,18,24 HOUR,81102
850,1998-05-05,10,24 HOUR,81102
851,1998-05-23,6,24 HOUR,81102
852,1998-05-29,31,24 HOUR,81102
853,1998-06-04,4,24 HOUR,81102
854,1998-06-10,12,24 HOUR,81102
855,1998-06-16,6,24 HOUR,81102
856,1998-06-22,19,24 HOUR,81102
857,1998-06-28,24,24 HOUR,81102
858,1998-07-04,19,24 HOUR,81102
859,1998-07-10,13,24 HOUR,81102
860,1998-07-16,20,24 HOUR,81102
861,1998-07-22,19,24 HOUR,81102
862,1998-07-28,18,24 HOUR,81102
863,1998-08-03,7,24 HOUR,81102
864,1998-08-09,11,24 HOUR,81102
865,1998-08-15,21,24 HOUR,81102
866,1998-09-14,10,24 HOUR,81102
867,1998-09-20,13,24 HOUR,81102
868,1998-09-26,10,24 HOUR,81102
869,1998-10-02,15,24 HOUR,81102
870,1998-10-08,19,24 HOUR,81102
871,1998-10-14,18,24 HOUR,81102
872,1998-10-20,10,24 HOUR,81102
873,1998-10-26,20,24 HOUR,81102
874,1998-11-01,6,24 HOUR,81102
875,1998-11-07,10,24 HOUR,81102
876,1998-11-13,10,24 HOUR,81102
877,1998-11-19,9,24 HOUR,81102
878,1998-12-07,11,24 HOUR,81102
879,1998-12-13,11,24 HOUR,81102
880,1998-10-29,20,24 HOUR,88101
881,1998-10-29,20,24 HOUR,88101
882,1998-10-29,20,24 HOUR,88101
883,1998-10-29,20,24 HOUR,88101
884,1998-10-29,20,24 HOUR,88101
885,1998-10-29,20,24 HOUR,88101
886,1998-11-01,14,24 HOUR,88101
887,1998-11-01,14,24 HOUR,88101
888,1998-11-01,14,24 HOUR,88101
889,1998-11-01,14,24 HOUR,88101
890,1998-11-01,14,24 HOUR,88101
891,1998-11-01,14,24 HOUR,88101
892,1998-11-04,22,24 HOUR,88101
893,1998-11-04,22,24 HOUR,88101
894,1998-11-04,22,24 HOUR,88101
895,1998-11-04,22,24 HOUR,88101
896,1998-11-04,22,24 HOUR,88101
897,1998-11-04,22,24 HOUR,88101
898,1998-11-07,40,24 HOUR,88101
899,1998-11-07,40,24 HOUR,88101
900,1998-11-07,40,24 HOUR,88101
901,1998-11-07,40,24 HOUR,88101
902,1998-11-07,40,24 HOUR,88101
903,1998-11-07,40,24 HOUR,88101
904,1998-11-10,17,24 HOUR,88101
905,1998-11-10,17,24 HOUR,88101
906,1998-11-10,17,24 HOUR,88101
907,1998-11-10,17,24 HOUR,88101
908,1998-11-10,17,24 HOUR,88101
909,1998-11-10,17,24 HOUR,88101
910,1998-11-13,13,24 HOUR,88101
911,1998-11-13,13,24 HOUR,88101
912,1998-11-13,13,24 HOUR,88101
913,1998-11-13,13,24 HOUR,88101
914,1998-11-13,13,24 HOUR,88101
915,1998-11-13,13,24 HOUR,88101
916,1998-11-16,19,24 HOUR,88101
917,1998-11-16,19,24 HOUR,88101
918,1998-11-16,19,24 HOUR,88101
919,1998-11-16,19,24 HOUR,88101
920,1998-11-16,19,24 HOUR,88101
921,1998-11-16,19,24 HOUR,88101
922,1998-11-19,23,24 HOUR,88101
923,1998-11-19,23,24 HOUR,88101
924,1998-11-19,23,24 HOUR,88101
925,1998-11-19,23,24 HOUR,88101
926,1998-11-19,23,24 HOUR,88101
927,1998-11-19,23,24 HOUR,88101
928,1998-11-22,13,24 HOUR,88101
929,1998-11-22,13,24 HOUR,88101
930,1998-11-22,13,24 HOUR,88101
931,1998-11-22,13,24 HOUR,88101
932,1998-11-22,13,24 HOUR,88101
933,1998-11-22,13,24 HOUR,88101
934,1998-11-25,10,24 HOUR,88101
935,1998-11-25,10,24 HOUR,88101
936,1998-11-25,10,24 HOUR,88101
937,1998-11-25,10,24 HOUR,88101
938,1998-11-25,10,24 HOUR,88101
939,1998-11-25,10,24 HOUR,88101
940,1998-11-28,30,24 HOUR,88101
941,1998-11-28,30,24 HOUR,88101
942,1998-11-28,30,24 HOUR,88101
943,1998-11-28,30,24 HOUR,88101
944,1998-11-28,30,24 HOUR,88101
945,1998-11-28,30,24 HOUR,88101
946,1998-12-01,12,24 HOUR,88101
947,1998-12-01,12,24 HOUR,88101
948,1998-12-01,12,24 HOUR,88101
949,1998-12-01,12,24 HOUR,88101
950,1998-12-01,12,24 HOUR,88101
951,1998-12-01,12,24 HOUR,88101
952,1998-12-04,28,24 HOUR,88101
953,1998-12-04,28,24 HOUR,88101
954,1998-12-04,28,24 HOUR,88101
955,1998-12-04,28,24 HOUR,88101
956,1998-12-04,28,24 HOUR,88101
957,1998-12-04,28,24 HOUR,88101
958,1998-12-10,35,24 HOUR,88101
959,1998-12-10,35,24 HOUR,88101
960,1998-12-10,35,24 HOUR,88101
961,1998-12-10,35,24 HOUR,88101
962,1998-12-10,35,24 HOUR,88101
963,1998-12-10,35,24 HOUR,88101
964,1998-12-13,30,24 HOUR,88101
965,1998-12-13,30,24 HOUR,88101
966,1998-12-13,30,24 HOUR,88101
967,1998-12-13,30,24 HOUR,88101
968,1998-12-13,30,24 HOUR,88101
969,1998-12-13,30,24 HOUR,88101
970,1998-12-16,18,24 HOUR,88101
971,1998-12-16,18,24 HOUR,88101
972,1998-12-16,18,24 HOUR,88101
973,1998-12-16,18,24 HOUR,88101
974,1998-12-16,18,24 HOUR,88101
975,1998-12-16,18,24 HOUR,88101
976,1998-12-19,15,24 HOUR,88101
977,1998-12-19,15,24 HOUR,88101
978,1998-12-19,15,24 HOUR,88101
979,1998-12-19,15,24 HOUR,88101
980,1998-12-19,15,24 HOUR,88101
981,1998-12-19,15,24 HOUR,88101
982,1998-12-25,17,24 HOUR,88101
983,1998-12-25,17,24 HOUR,88101
984,1998-12-25,17,24 HOUR,88101
985,1998-12-25,17,24 HOUR,88101
986,1998-12-25,17,24 HOUR,88101
987,1998-12-25,17,24 HOUR,88101
988,1999-01-06,10,24 HOUR,81102
989,1999-01-12,7,24 HOUR,81102
990,1999-01-18,15,24 HOUR,81102
991,1999-01-24,8,24 HOUR,81102
992,1999-01-30,13,24 HOUR,81102
993,1999-02-05,13,24 HOUR,81102
994,1999-02-11,4,24 HOUR,81102
995,1999-02-17,7,24 HOUR,81102
996,1999-02-23,7,24 HOUR,81102
997,1999-03-01,11,24 HOUR,81102
998,1999-03-07,51,24 HOUR,81102
999,1999-03-19,13,24 HOUR,81102
1000,1999-03-25,25,24 HOUR,81102
1001,1999-03-31,23,24 HOUR,81102
1002,1999-04-06,27,24 HOUR,81102
1003,1999-04-18,11,24 HOUR,81102
1004,1999-04-24,6,24 HOUR,81102
1005,1999-04-30,3,24 HOUR,81102
1006,1999-05-06,12,24 HOUR,81102
1007,1999-05-12,15,24 HOUR,81102
1008,1999-05-18,12,24 HOUR,81102
1009,1999-05-24,13,24 HOUR,81102
1010,1999-05-30,12,24 HOUR,81102
1011,1999-06-05,17,24 HOUR,81102
1012,1999-06-11,11,24 HOUR,81102
1013,1999-06-17,13,24 HOUR,81102
1014,1999-06-23,12,24 HOUR,81102
1015,1999-06-29,20,24 HOUR,81102
1016,1999-07-05,20,24 HOUR,81102
1017,1999-07-11,21,24 HOUR,81102
1018,1999-07-17,11,24 HOUR,81102
1019,1999-07-23,15,24 HOUR,81102
1020,1999-07-29,10,24 HOUR,81102
1021,1999-08-04,9,24 HOUR,81102
1022,1999-08-10,18,24 HOUR,81102
1023,1999-08-16,17,24 HOUR,81102
1024,1999-08-28,18,24 HOUR,81102
1025,1999-09-15,17,24 HOUR,81102
1026,1999-09-21,6,24 HOUR,81102
1027,1999-09-27,8,24 HOUR,81102
1028,1999-10-03,13,24 HOUR,81102
1029,1999-10-09,9,24 HOUR,81102
1030,1999-10-15,8,24 HOUR,81102
1031,1999-10-27,21,24 HOUR,81102
1032,1999-11-02,15,24 HOUR,81102
1033,1999-11-08,28,24 HOUR,81102
1034,1999-11-20,11,24 HOUR,81102
1035,1999-11-26,13,24 HOUR,81102
1036,1999-12-02,21,24 HOUR,81102
1037,1999-12-08,7,24 HOUR,81102
1038,1999-12-14,6,24 HOUR,81102
1039,1999-12-20,5,24 HOUR,81102
1040,1999-12-26,11,24 HOUR,81102
1041,1999-01-06,44,24 HOUR,88101
1042,1999-01-06,44,24 HOUR,88101
1043,1999-01-06,44,24 HOUR,88101
1044,1999-01-06,44,24 HOUR,88101
1045,1999-01-06,44,24 HOUR,88101
1046,1999-01-06,44,24 HOUR,88101
1047,1999-01-09,10,24 HOUR,88101
1048,1999-01-09,10,24 HOUR,88101
1049,1999-01-09,10,24 HOUR,88101
1050,1999-01-09,10,24 HOUR,88101
1051,1999-01-09,10,24 HOUR,88101
1052,1999-01-09,10,24 HOUR,88101
1053,1999-01-12,23,24 HOUR,88101
1054,1999-01-12,23,24 HOUR,88101
1055,1999-01-12,23,24 HOUR,88101
1056,1999-01-12,23,24 HOUR,88101
1057,1999-01-12,23,24 HOUR,88101
1058,1999-01-12,23,24 HOUR,88101
1059,1999-01-15,16,24 HOUR,88101
1060,1999-01-15,16,24 HOUR,88101
1061,1999-01-15,16,24 HOUR,88101
1062,1999-01-15,16,24 HOUR,88101
1063,1999-01-15,16,24 HOUR,88101
1064,1999-01-15,16,24 HOUR,88101
1065,1999-01-18,14,24 HOUR,88101
1066,1999-01-18,14,24 HOUR,88101
1067,1999-01-18,14,24 HOUR,88101
1068,1999-01-18,14,24 HOUR,88101
1069,1999-01-18,14,24 HOUR,88101
1070,1999-01-18,14,24 HOUR,88101
1071,1999-01-21,18,24 HOUR,88101
1072,1999-01-21,18,24 HOUR,88101
1073,1999-01-21,18,24 HOUR,88101
1074,1999-01-21,18,24 HOUR,88101
1075,1999-01-21,18,24 HOUR,88101
1076,1999-01-21,18,24 HOUR,88101
1077,1999-01-24,34,24 HOUR,88101
1078,1999-01-24,34,24 HOUR,88101
1079,1999-01-24,34,24 HOUR,88101
1080,1999-01-24,34,24 HOUR,88101
1081,1999-01-24,34,24 HOUR,88101
1082,1999-01-24,34,24 HOUR,88101
1083,1999-01-30,40,24 HOUR,88101
1084,1999-01-30,40,24 HOUR,88101
1085,1999-01-30,40,24 HOUR,88101
1086,1999-01-30,40,24 HOUR,88101
1087,1999-01-30,40,24 HOUR,88101
1088,1999-01-30,40,24 HOUR,88101
1089,1999-02-02,18,24 HOUR,88101
1090,1999-02-02,18,24 HOUR,88101
1091,1999-02-02,18,24 HOUR,88101
1092,1999-02-02,18,24 HOUR,88101
1093,1999-02-02,18,24 HOUR,88101
1094,1999-02-02,18,24 HOUR,88101
1095,1999-02-05,28,24 HOUR,88101
1096,1999-02-05,28,24 HOUR,88101
1097,1999-02-05,28,24 HOUR,88101
1098,1999-02-05,28,24 HOUR,88101
1099,1999-02-05,28,24 HOUR,88101
1100,1999-02-05,28,24 HOUR,88101
1101,1999-02-08,18,24 HOUR,88101
1102,1999-02-08,18,24 HOUR,88101
1103,1999-02-08,18,24 HOUR,88101
1104,1999-02-08,18,24 HOUR,88101
1105,1999-02-08,18,24 HOUR,88101
1106,1999-02-08,18,24 HOUR,88101
1107,1999-02-11,7,24 HOUR,88101
1108,1999-02-11,7,24 HOUR,88101
1109,1999-02-11,7,24 HOUR,88101
1110,1999-02-11,7,24 HOUR,88101
1111,1999-02-11,7,24 HOUR,88101
1112,1999-02-11,7,24 HOUR,88101
1113,1999-02-14,8,24 HOUR,88101
1114,1999-02-14,8,24 HOUR,88101
1115,1999-02-14,8,24 HOUR,88101
1116,1999-02-14,8,24 HOUR,88101
1117,1999-02-14,8,24 HOUR,88101
1118,1999-02-14,8,24 HOUR,88101
1119,1999-02-20,15,24 HOUR,88101
1120,1999-02-20,15,24 HOUR,88101
1121,1999-02-20,15,24 HOUR,88101
1122,1999-02-20,15,24 HOUR,88101
1123,1999-02-20,15,24 HOUR,88101
1124,1999-02-20,15,24 HOUR,88101
1125,1999-02-23,9,24 HOUR,88101
1126,1999-02-23,9,24 HOUR,88101
1127,1999-02-23,9,24 HOUR,88101
1128,1999-02-23,9,24 HOUR,88101
1129,1999-02-23,9,24 HOUR,88101
1130,1999-02-23,9,24 HOUR,88101
1131,1999-02-26,10,24 HOUR,88101
1132,1999-02-26,10,24 HOUR,88101
1133,1999-02-26,10,24 HOUR,88101
1134,1999-02-26,10,24 HOUR,88101
1135,1999-02-26,10,24 HOUR,88101
1136,1999-02-26,10,24 HOUR,88101
1137,1999-03-01,17,24 HOUR,88101
1138,1999-03-01,17,24 HOUR,88101
1139,1999-03-01,17,24 HOUR,88101
1140,1999-03-01,17,24 HOUR,88101
1141,1999-03-01,17,24 HOUR,88101
1142,1999-03-01,17,24 HOUR,88101
1143,1999-03-04,16,24 HOUR,88101
1144,1999-03-04,16,24 HOUR,88101
1145,1999-03-04,16,24 HOUR,88101
1146,1999-03-04,16,24 HOUR,88101
1147,1999-03-04,16,24 HOUR,88101
1148,1999-03-04,16,24 HOUR,88101
1149,1999-03-07,65,24 HOUR,88101
1150,1999-03-07,65,24 HOUR,88101
1151,1999-03-07,65,24 HOUR,88101
1152,1999-03-07,65,24 HOUR,88101
1153,1999-03-07,65,24 HOUR,88101
1154,1999-03-07,65,24 HOUR,88101
1155,1999-03-10,56,24 HOUR,88101
1156,1999-03-10,56,24 HOUR,88101
1157,1999-03-10,56,24 HOUR,88101
1158,1999-03-10,56,24 HOUR,88101
1159,1999-03-10,56,24 HOUR,88101
1160,1999-03-10,56,24 HOUR,88101
1161,1999-03-13,20,24 HOUR,88101
1162,1999-03-13,20,24 HOUR,88101
1163,1999-03-13,20,24 HOUR,88101
1164,1999-03-13,20,24 HOUR,88101
1165,1999-03-13,20,24 HOUR,88101
1166,1999-03-13,20,24 HOUR,88101
1167,1999-03-16,4,24 HOUR,88101
1168,1999-03-16,4,24 HOUR,88101
1169,1999-03-16,4,24 HOUR,88101
1170,1999-03-16,4,24 HOUR,88101
1171,1999-03-16,4,24 HOUR,88101
1172,1999-03-16,4,24 HOUR,88101
1173,1999-03-19,19,24 HOUR,88101
1174,1999-03-19,19,24 HOUR,88101
1175,1999-03-19,19,24 HOUR,88101
1176,1999-03-19,19,24 HOUR,88101
1177,1999-03-19,19,24 HOUR,88101
1178,1999-03-19,19,24 HOUR,88101
1179,1999-03-22,23,24 HOUR,88101
1180,1999-03-22,23,24 HOUR,88101
1181,1999-03-22,23,24 HOUR,88101
1182,1999-03-22,23,24 HOUR,88101
1183,1999-03-22,23,24 HOUR,88101
1184,1999-03-22,23,24 HOUR,88101
1185,1999-03-25,52,24 HOUR,88101
1186,1999-03-25,52,24 HOUR,88101
1187,1999-03-25,52,24 HOUR,88101
1188,1999-03-25,52,24 HOUR,88101
1189,1999-03-25,52,24 HOUR,88101
1190,1999-03-25,52,24 HOUR,88101
1191,1999-03-28,33,24 HOUR,88101
1192,1999-03-28,33,24 HOUR,88101
1193,1999-03-28,33,24 HOUR,88101
1194,1999-03-28,33,24 HOUR,88101
1195,1999-03-28,33,24 HOUR,88101
1196,1999-03-28,33,24 HOUR,88101
1197,1999-03-31,33,24 HOUR,88101
1198,1999-03-31,33,24 HOUR,88101
1199,1999-03-31,33,24 HOUR,88101
1200,1999-03-31,33,24 HOUR,88101
1201,1999-03-31,33,24 HOUR,88101
1202,1999-03-31,33,24 HOUR,88101
1203,1999-04-03,20,24 HOUR,88101
1204,1999-04-03,20,24 HOUR,88101
1205,1999-04-03,20,24 HOUR,88101
1206,1999-04-03,20,24 HOUR,88101
1207,1999-04-03,20,24 HOUR,88101
1208,1999-04-03,20,24 HOUR,88101
1209,1999-04-06,37,24 HOUR,88101
1210,1999-04-06,37,24 HOUR,88101
1211,1999-04-06,37,24 HOUR,88101
1212,1999-04-06,37,24 HOUR,88101
1213,1999-04-06,37,24 HOUR,88101
1214,1999-04-06,37,24 HOUR,88101
1215,1999-04-09,25,24 HOUR,88101
1216,1999-04-09,25,24 HOUR,88101
1217,1999-04-09,25,24 HOUR,88101
1218,1999-04-09,25,24 HOUR,88101
1219,1999-04-09,25,24 HOUR,88101
1220,1999-04-09,25,24 HOUR,88101
1221,1999-04-12,44,24 HOUR,88101
1222,1999-04-12,44,24 HOUR,88101
1223,1999-04-12,44,24 HOUR,88101
1224,1999-04-12,44,24 HOUR,88101
1225,1999-04-12,44,24 HOUR,88101
1226,1999-04-12,44,24 HOUR,88101
1227,1999-04-15,13,24 HOUR,88101
1228,1999-04-15,13,24 HOUR,88101
1229,1999-04-15,13,24 HOUR,88101
1230,1999-04-15,13,24 HOUR,88101
1231,1999-04-15,13,24 HOUR,88101
1232,1999-04-15,13,24 HOUR,88101
1233,1999-04-18,26,24 HOUR,88101
1234,1999-04-18,26,24 HOUR,88101
1235,1999-04-18,26,24 HOUR,88101
1236,1999-04-18,26,24 HOUR,88101
1237,1999-04-18,26,24 HOUR,88101
1238,1999-04-18,26,24 HOUR,88101
1239,1999-04-21,17,24 HOUR,88101
1240,1999-04-21,17,24 HOUR,88101
1241,1999-04-21,17,24 HOUR,88101
1242,1999-04-21,17,24 HOUR,88101
1243,1999-04-21,17,24 HOUR,88101
1244,1999-04-21,17,24 HOUR,88101
1245,1999-04-24,27,24 HOUR,88101
1246,1999-04-24,27,24 HOUR,88101
1247,1999-04-24,27,24 HOUR,88101
1248,1999-04-24,27,24 HOUR,88101
1249,1999-04-24,27,24 HOUR,88101
1250,1999-04-24,27,24 HOUR,88101
1251,1999-04-27,21,24 HOUR,88101
1252,1999-04-27,21,24 HOUR,88101
1253,1999-04-27,21,24 HOUR,88101
1254,1999-04-27,21,24 HOUR,88101
1255,1999-04-27,21,24 HOUR,88101
1256,1999-04-27,21,24 HOUR,88101
1257,1999-04-30,14,24 HOUR,88101
1258,1999-04-30,14,24 HOUR,88101
1259,1999-04-30,14,24 HOUR,88101
1260,1999-04-30,14,24 HOUR,88101
1261,1999-04-30,14,24 HOUR,88101
1262,1999-04-30,14,24 HOUR,88101
1263,1999-05-03,21,24 HOUR,88101
1264,1999-05-03,21,24 HOUR,88101
1265,1999-05-03,21,24 HOUR,88101
1266,1999-05-03,21,24 HOUR,88101
1267,1999-05-03,21,24 HOUR,88101
1268,1999-05-03,21,24 HOUR,88101
1269,1999-05-06,18,24 HOUR,88101
1270,1999-05-06,18,24 HOUR,88101
1271,1999-05-06,18,24 HOUR,88101
1272,1999-05-06,18,24 HOUR,88101
1273,1999-05-06,18,24 HOUR,88101
1274,1999-05-06,18,24 HOUR,88101
1275,1999-05-09,37,24 HOUR,88101
1276,1999-05-09,37,24 HOUR,88101
1277,1999-05-09,37,24 HOUR,88101
1278,1999-05-09,37,24 HOUR,88101
1279,1999-05-09,37,24 HOUR,88101
1280,1999-05-09,37,24 HOUR,88101
1281,1999-05-12,23,24 HOUR,88101
1282,1999-05-12,23,24 HOUR,88101
1283,1999-05-12,23,24 HOUR,88101
1284,1999-05-12,23,24 HOUR,88101
1285,1999-05-12,23,24 HOUR,88101
1286,1999-05-12,23,24 HOUR,88101
1287,1999-05-15,28,24 HOUR,88101
1288,1999-05-15,28,24 HOUR,88101
1289,1999-05-15,28,24 HOUR,88101
1290,1999-05-15,28,24 HOUR,88101
1291,1999-05-15,28,24 HOUR,88101
1292,1999-05-15,28,24 HOUR,88101
1293,1999-05-18,25,24 HOUR,88101
1294,1999-05-18,25,24 HOUR,88101
1295,1999-05-18,25,24 HOUR,88101
1296,1999-05-18,25,24 HOUR,88101
1297,1999-05-18,25,24 HOUR,88101
1298,1999-05-18,25,24 HOUR,88101
1299,1999-05-21,25,24 HOUR,88101
1300,1999-05-21,25,24 HOUR,88101
1301,1999-05-21,25,24 HOUR,88101
1302,1999-05-21,25,24 HOUR,88101
1303,1999-05-21,25,24 HOUR,88101
1304,1999-05-21,25,24 HOUR,88101
1305,1999-05-24,20,24 HOUR,88101
1306,1999-05-24,20,24 HOUR,88101
1307,1999-05-24,20,24 HOUR,88101
1308,1999-05-24,20,24 HOUR,88101
1309,1999-05-24,20,24 HOUR,88101
